index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo
0,659318584,1,8584,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,-12.0,44,Unicorn_Absent,0,Unicorn_Absent,-12,32.0,49,,62,,0.28125,RS,,0.4727272727272727,,,LEFT
0,659318584,2,8584,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,5,Unicorn_Absent,20,11.0,32,0.4727272727272727,34,0.4376395534290271,0.53125,LEFT,-12.0,1.0,44.0,,LEFT
0,659318584,6,8584,Absent,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-15.0,47,Unicorn_Absent,0,Unicorn_Absent,-24,-10.0,54,0.5087719298245614,63,0.039615166949632075,0.25,RS,11.0,0.7741935483870968,21.0,0.975609756097561,RS
0,659318584,7,8584,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-10.0,42,Unicorn_Absent,0,Unicorn_Absent,-34,18.0,56,0.7741935483870968,61,0.13927291346646187,0.296875,RS,-15.0,0.38333333333333336,47.0,0.039615166949632075,RS
0,659318584,8,8584,Absent,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18.0,14,Unicorn_Absent,0,Unicorn_Absent,-16,30.0,27,0.38333333333333336,45,0.02738095238095234,0.484375,RS,-10.0,0.07142857142857142,42.0,0.13927291346646187,RS
0,659318584,11,8584,Absent,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,23.0,9,Unicorn_Absent,0,Unicorn_Absent,65,24.0,23,0.0,46,1.0,0.578125,RS,30.0,0.2,2.0,0.9285714285714286,RS
0,659318584,12,8584,Absent,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24.0,8,Unicorn_Absent,0,Unicorn_Absent,89,2.0,13,0.2,37,0.8,0.453125,RS,23.0,0.1935483870967742,9.0,1.0,RS
0,659318584,18,8584,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32,Unicorn_Absent,4,Unicorn_Absent,207,9.0,32,0.0,64,0.546875,0.5,TOP,31.0,0.30434782608695654,1.0,0.4073414112615823,OUT
0,659318584,19,8584,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9.0,23,Unicorn_Absent,8,Unicorn_Absent,216,-1.0,28,0.30434782608695654,62,0.5862771739130435,0.609375,OUT,0.0,0.3076923076923077,32.0,0.546875,RS
0,659318584,22,8584,Absent,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16.0,16,Unicorn_Absent,0,Unicorn_Absent,263,13.0,50,0.5,54,0.22413793103448276,0.59375,RS,-1.0,0.39285714285714285,33.0,0.45421245421245415,OUT
0,659318584,31,8584,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,4,Unicorn_Absent,466,14.0,32,0.30434782608695654,50,0.18656126482213437,0.5,TOP,13.0,1.0,19.0,0.011398176291793294,TOP
0,659318584,32,8584,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,4,Unicorn_Absent,480,14.0,32,1.0,50,0.0,0.5,TOP,14.0,1.0,18.0,0.18656126482213437,TOP
0,659318584,37,8584,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,28,Unicorn_Absent,7,Unicorn_Absent,469,18.0,36,0.36,63,0.08444444444444443,0.546875,IN,14.0,0.34,18.0,0.0,RS
0,659318584,38,8584,Absent,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,18.0,14,Unicorn_Absent,0,Unicorn_Absent,487,32.0,31,0.34,50,0.1026229508196721,0.5625,RS,4.0,0.2619047619047619,28.0,0.08444444444444443,RS
0,659318584,44,8584,Absent,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,23.0,9,Unicorn_Absent,0,Unicorn_Absent,467,18.0,22,0.12121212121212122,41,0.13965744400527008,0.5,RS,21.0,0.2558139534883721,11.0,0.15625,RIGHT
0,659318584,45,8584,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,6,Unicorn_Absent,485,18.0,32,0.2558139534883721,46,0.7441860465116279,0.5,RIGHT,23.0,1.0,9.0,0.13965744400527008,RIGHT
0,659318584,51,8584,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,600,14.0,36,0.36,50,0.14,0.5,IN,0.0,1.0,32.0,0.5625,IN
0,659318584,52,8584,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,614,14.0,36,1.0,50,0.0,0.5,IN,14.0,1.0,18.0,0.14,IN
0,659318584,56,8584,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,691,14.0,36,1.0,50,0.0,0.5,IN,14.0,1.0,18.0,0.0,IN
