index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo
0,1085765268,4,108574,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,90,32.0,36,0.0,36,0.0,0.5625,IN,8.0,1.0,24.0,,IN
0,1085765268,17,108574,Absent,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,23.0,9,Unicorn_Absent,0,Unicorn_Absent,201,31.0,19,0.23684210526315788,38,0.08924485125858125,0.453125,RS,17.0,0.22857142857142856,15.0,0.0,RS
0,1085765268,18,108574,Absent,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,31.0,1,Unicorn_Absent,0,Unicorn_Absent,232,28.0,24,0.22857142857142856,26,0.19523809523809524,0.390625,RS,23.0,0.32786885245901637,9.0,0.08924485125858125,RS
0,1085765268,19,108574,Absent,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0,4,Unicorn_Absent,0,Unicorn_Absent,260,32.0,57,0.32786885245901637,57,0.32786885245901637,0.828125,RS,31.0,0.5,1.0,0.19523809523809524,IN
0,1085765268,22,108574,Absent,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,0,Unicorn_Absent,356,32.0,39,0.41509433962264153,39,0.5849056603773585,0.609375,RS,32.0,0.34,0.0,0.5,OUT
0,1085765268,39,108574,Absent,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,31.0,1,Unicorn_Absent,0,Unicorn_Absent,539,29.0,16,0.23809523809523808,19,0.18546365914786966,0.28125,RS,-3.0,0.2222222222222222,35.0,0.03125,RS
0,1085765268,40,108574,Absent,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,29.0,3,Unicorn_Absent,0,Unicorn_Absent,568,16.0,28,0.2222222222222222,35,0.14529914529914528,0.5,RS,31.0,0.423728813559322,1.0,0.18546365914786966,RS
0,1085765268,45,108574,Absent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.0,0,Unicorn_Absent,0,Unicorn_Absent,574,27.0,4,0.034482758620689655,11,0.09514687100893997,0.171875,RS,13.0,0.058823529411764705,19.0,0.05854800936768151,RS
0,1085765268,46,108574,Absent,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.0,5,Unicorn_Absent,0,Unicorn_Absent,601,26.0,14,0.058823529411764705,31,0.015250544662309365,0.40625,RS,32.0,0.08,0.0,0.09514687100893997,RS
0,1085765268,51,108574,Absent,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,0,Unicorn_Absent,633,30.0,47,0.22448979591836735,50,0.004489795918367345,0.53125,RS,26.0,0.14,6.0,0.15076923076923077,RS
