index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo
0,234330653,1,2343,Absent,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29.0,3,Unicorn_Absent,0,Unicorn_Absent,29,4.0,4,,31,,0.4375,RS,,0.03225806451612903,,,OUT
0,234330653,2,2343,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,8,Unicorn_Absent,33,29.0,28,0.03225806451612903,28,0.25663082437275986,0.0,OUT,29.0,0.10344827586206896,3.0,,RS
0,234330653,3,2343,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,3,Unicorn_Absent,0,Unicorn_Absent,62,9.0,4,0.10344827586206896,49,0.30395913154533843,0.71875,RS,4.0,0.05263157894736842,28.0,0.25663082437275986,RS
0,234330653,4,2343,Absent,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,9.0,23,Unicorn_Absent,0,Unicorn_Absent,71,18.0,36,0.05263157894736842,49,0.3956442831215971,0.40625,RS,29.0,0.36,3.0,0.30395913154533843,LEFT
0,234330653,9,2343,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,184,18.0,32,1.0,46,0.0,0.5,LEFT,18.0,1.0,14.0,0.36,LEFT
0,234330653,12,2343,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,245,18.0,32,1.0,46,0.0,0.5,LEFT,18.0,1.0,14.0,0.0,LEFT
0,234330653,15,2343,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,306,18.0,32,1.0,46,0.0,0.5,LEFT,18.0,1.0,14.0,0.0,LEFT
0,234330653,18,2343,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,365,18.0,32,1.0,46,0.0,0.5,LEFT,18.0,1.0,14.0,0.0,LEFT
0,234330653,19,2343,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,383,18.0,32,1.0,46,0.0,0.5,LEFT,18.0,1.0,14.0,0.0,LEFT
0,234330653,20,2343,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,401,18.0,32,1.0,46,0.0,0.5,LEFT,18.0,1.0,14.0,0.0,LEFT
0,234330653,31,2343,Absent,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,16.0,16,Unicorn_Absent,0,Unicorn_Absent,406,16.0,35,0.0,51,0.5,0.546875,RS,32.0,0.34,0.0,0.0,RIGHT
0,234330653,32,2343,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,6,Unicorn_Absent,422,16.0,32,0.34,48,0.0822222222222222,0.5,RIGHT,16.0,1.0,16.0,0.5,RIGHT
0,234330653,45,2343,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,3,Unicorn_Absent,411,16.0,32,0.36,48,0.36,0.5,BOTTOM,14.0,1.0,18.0,0.22898550724637678,BOTTOM
0,234330653,46,2343,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,3,Unicorn_Absent,427,16.0,32,1.0,48,0.0,0.5,BOTTOM,16.0,1.0,16.0,0.36,BOTTOM
0,234330653,50,2343,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,32,Unicorn_Absent,5,Unicorn_Absent,379,15.0,32,0.3333333333333333,64,0.16666666666666669,0.5,LEFT,16.0,0.2708333333333333,16.0,0.0,RS
0,234330653,51,2343,Absent,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,15.0,17,Unicorn_Absent,0,Unicorn_Absent,394,6.0,29,0.2708333333333333,44,0.22916666666666669,0.421875,RS,0.0,0.32075471698113206,32.0,0.16666666666666669,RS
0,234330653,56,2343,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,4,Unicorn_Absent,528,32.0,32,0.43137254901960786,64,0.07137254901960788,1.0,TOP,6.0,1.0,26.0,0.03924528301886793,TOP
0,234330653,1,306533,Absent,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,29.0,3,Unicorn_Absent,0,Unicorn_Absent,29,4.0,30,,31,,0.4375,RS,,0.28888888888888886,,,OUT
0,234330653,2,306533,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,8,Unicorn_Absent,33,29.0,28,0.28888888888888886,28,0.25663082437275986,0.0,OUT,29.0,0.4074074074074074,3.0,,RS
