index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo
0,594770630,3,5947,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,9.0,23,Unicorn_Absent,6,Unicorn_Absent,-63,29.0,32,0.34,55,0.2634482758620689,0.5,RIGHT,4.0,0.06060606060606061,28.0,,RS
0,594770630,10,5947,Absent,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,-7.0,39,Unicorn_Absent,0,Unicorn_Absent,74,18.0,42,0.65625,62,0.18850806451612906,0.359375,RS,0.0,0.37037037037037035,32.0,0.19047619047619047,RIGHT
0,594770630,11,5947,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,6,Unicorn_Absent,92,18.0,32,0.37037037037037035,48,0.08864602307225261,0.53125,RIGHT,-7.0,0.0,39.0,0.18850806451612906,LEFT
0,594770630,16,5947,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0,24,Unicorn_Absent,3,Unicorn_Absent,195,6.0,32,0.3333333333333333,55,0.006060606060606044,0.484375,BOTTOM,18.0,0.5172413793103449,14.0,0.3333333333333333,RS
0,594770630,17,5947,Absent,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6.0,26,Unicorn_Absent,0,Unicorn_Absent,201,32.0,56,0.5172413793103449,62,0.10652709359605916,0.5625,RS,8.0,0.5172413793103449,24.0,0.006060606060606044,BOTTOM
0,594770630,18,5947,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,3,Unicorn_Absent,233,7.0,32,0.5172413793103449,64,0.48275862068965514,1.0,BOTTOM,6.0,0.46774193548387094,26.0,0.10652709359605916,RS
0,594770630,19,5947,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,7.0,25,Unicorn_Absent,0,Unicorn_Absent,240,16.0,59,0.46774193548387094,62,0.19114619080301987,0.578125,RS,32.0,0.45161290322580644,0.0,0.48275862068965514,RS
0,594770630,20,5947,Absent,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,16.0,16,Unicorn_Absent,0,Unicorn_Absent,256,18.0,31,0.45161290322580644,47,0.11827956989247312,0.484375,RS,7.0,0.20930232558139536,25.0,0.19114619080301987,RS
0,594770630,25,5947,Absent,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,14,Unicorn_Absent,0,Unicorn_Absent,367,30.0,14,0.21052631578947367,64,0.19572368421052633,0.78125,RS,17.0,0.19444444444444445,15.0,0.10524109014675051,RS
0,594770630,34,5947,Absent,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,23.0,9,Unicorn_Absent,0,Unicorn_Absent,397,3.0,61,0.11290322580645161,61,0.03598014888337468,0.8125,RS,32.0,0.8888888888888888,0.0,0.014162561576354676,RS
