index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo
0,1016020265,1,20265,Absent,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,8.0,24,Unicorn_Absent,0,Unicorn_Absent,8,0.0,57,,59,,0.546875,RS,,0.890625,,,ALL
0,1016020265,4,20265,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,71,14.0,36,0.5625,64,0.25815217391304346,1.0,IN,0.0,0.36,32.0,0.6822916666666666,RIGHT
0,1016020265,5,20265,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14.0,18,Unicorn_Absent,6,Unicorn_Absent,85,6.0,32,0.36,49,0.12470588235294117,0.484375,RIGHT,32.0,0.48214285714285715,0.0,0.25815217391304346,RS
0,1016020265,14,20265,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,27.0,5,Unicorn_Absent,6,Unicorn_Absent,65,11.0,32,0.28205128205128205,34,0.28205128205128205,0.453125,RIGHT,32.0,0.36,0.0,0.24324324324324326,IN
0,1016020265,15,20265,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11.0,21,Unicorn_Absent,7,Unicorn_Absent,76,11.0,36,0.36,52,0.2868292682926829,0.484375,IN,27.0,1.0,5.0,0.28205128205128205,IN
0,1016020265,16,20265,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11.0,21,Unicorn_Absent,7,Unicorn_Absent,87,24.0,36,1.0,51,0.6226415094339622,0.46875,IN,11.0,0.36,21.0,0.2868292682926829,LEFT
0,1016020265,17,20265,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,24.0,8,Unicorn_Absent,5,Unicorn_Absent,111,21.0,32,0.36,49,0.0044444444444444176,0.640625,LEFT,11.0,0.24444444444444444,21.0,0.6226415094339622,RS
0,1016020265,46,20265,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,3,Unicorn_Absent,333,0.0,32,0.42105263157894735,34,0.39248120300751876,0.5,BOTTOM,9.0,0.5,23.0,0.0691823899371069,ALL
0,1016020265,47,20265,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,333,-2.0,64,0.5,64,0.4714285714285714,0.5,ALL,30.0,0.53125,2.0,0.39248120300751876,RS
0,1016020265,1,101602,Absent,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,8.0,24,Unicorn_Absent,0,Unicorn_Absent,8,0.0,26,,59,,0.546875,RS,,0.20833333333333334,,,TOP
0,1016020265,4,101602,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,71,14.0,28,0.30434782608695654,64,0.25815217391304346,1.0,OUT,0.0,0.23529411764705882,32.0,0.6822916666666666,RS
0,1016020265,5,101602,Absent,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,14.0,18,Unicorn_Absent,0,Unicorn_Absent,85,6.0,35,0.23529411764705882,49,0.12470588235294117,0.484375,RS,32.0,0.3137254901960784,0.0,0.25815217391304346,BOTTOM
0,1016020265,14,101602,Absent,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,27.0,5,Unicorn_Absent,0,Unicorn_Absent,65,11.0,7,0.0,34,0.28205128205128205,0.453125,RS,32.0,0.07317073170731707,0.0,0.24324324324324326,RS
0,1016020265,15,101602,Absent,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,11.0,21,Unicorn_Absent,0,Unicorn_Absent,76,11.0,37,0.07317073170731707,52,0.2868292682926829,0.484375,RS,27.0,0.37735849056603776,5.0,0.28205128205128205,RS
0,1016020265,16,101602,Absent,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,11.0,21,Unicorn_Absent,0,Unicorn_Absent,87,24.0,36,0.37735849056603776,51,0.6226415094339622,0.46875,RS,11.0,0.35555555555555557,21.0,0.2868292682926829,RS
0,1016020265,17,101602,Absent,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,24.0,8,Unicorn_Absent,0,Unicorn_Absent,111,21.0,25,0.35555555555555557,49,0.0044444444444444176,0.640625,RS,11.0,0.32558139534883723,21.0,0.6226415094339622,TOP
0,1016020265,46,101602,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,0,Unicorn_Absent,333,0.0,4,0.02857142857142857,34,0.39248120300751876,0.5,RS,9.0,0.02857142857142857,23.0,0.0691823899371069,LEFT
0,1016020265,47,101602,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,32,Unicorn_Absent,5,Unicorn_Absent,333,-2.0,32,0.02857142857142857,64,0.4714285714285714,0.5,LEFT,30.0,0.5,2.0,0.39248120300751876,ALL
