index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Similarity,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo,Similarity_LAG1
0,1028475429,16,754298,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,3,Unicorn_Absent,316,29.0,32,0.0,48,0.3333333333333333,0.5,BOTTOM,1.0,32.0,0.30434782608695654,0.0,0.1318032786885246,OUT,1.0
0,1028475429,21,754298,Absent,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,20.0,12,Unicorn_Absent,0,Unicorn_Absent,357,32.0,20,0.23076923076923078,40,0.011655011655011649,0.4375,RS,0.3125,29.0,0.18181818181818182,3.0,0.16545893719806765,BOTTOM,1.0
0,1028475429,33,754298,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13.0,19,Unicorn_Absent,7,Unicorn_Absent,562,0.0,36,0.3617021276595745,48,0.3617021276595745,0.453125,IN,1.0,32.0,0.36,0.0,0.45,TOP,0.3125
0,1028475429,37,754298,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,8,Unicorn_Absent,625,32.0,28,0.30434782608695654,46,0.19565217391304346,0.5,OUT,1.0,0.0,0.0,32.0,0.12437500000000001,NOTHING,1.0
0,1028475429,42,754298,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,4,Unicorn_Absent,734,6.0,32,0.0,50,0.36,0.5,TOP,1.0,32.0,0.423728813559322,0.0,0.3333333333333333,RS,1.0
0,1028475429,43,754298,Absent,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,6.0,26,Unicorn_Absent,0,Unicorn_Absent,740,32.0,52,0.423728813559322,58,0.06372881355932203,0.5,RS,0.8125,14.0,0.0,18.0,0.36,NOTHING,1.0
0,1028475429,44,754298,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,772,32.0,0,0.0,0,0.0,0.0,NOTHING,1.0,6.0,0.0,26.0,0.06372881355932203,OUT,0.8125
0,1028475429,55,754298,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14.0,18,Unicorn_Absent,6,Unicorn_Absent,787,0.0,32,0.3333333333333333,50,0.026666666666666672,0.5,RIGHT,1.0,16.0,0.5,16.0,1.0,ALL,1.0
0,1028475429,58,754298,Absent,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,8.0,24,Unicorn_Absent,0,Unicorn_Absent,803,-1.0,50,0.78125,58,0.4479166666666667,0.53125,RS,0.78125,0.0,0.4067796610169492,32.0,0.14,RS,1.0
0,1043291964,7,10432,Absent,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,18.0,14,Unicorn_Absent,0,Unicorn_Absent,33,16.0,18,0.19047619047619047,57,0.19047619047619047,0.671875,RS,0.3939393939393939,32.0,0.25,0.0,0.47540983606557374,TOP,
